179,"t","CD Ranking: "
179,"t","Table 28.  Nursery, Greenhouse, Floriculture, and Sod"
179,"t","Ranking of Congressional Districts by Value of Sales:  2012 (continued)"
179,"t","[For meaning of abbreviations and symbols, see introductory text.]"
179,"h","","","","",""
179,"h","","Congressional","","Value",""
179,"h","State","district","Rank 2/","($1,000)","Farms"
179,"h","","","","",""
179,"d","Utah",4,260,12342,35
179,"d","Massachusetts",1,262,12225,228
179,"d","Kentucky",1,263,12070,367
179,"d","Tennessee",7,264,12010,145
179,"d","California",52,265,12007,25
179,"d","Florida",1,266,11946,91
179,"d","Michigan",11,267,11831,43
179,"d","Missouri",8,268,11822,158
179,"d","New Hampshire",1,269,11799,213
179,"d","Oklahoma",4,270,11783,68
179,"d","",,,,
179,"d","Maryland",5,271,11724,124
179,"d","California",8,272,11434,27
179,"d","Texas",14,273,11159,44
179,"d","California",4,274,11148,165
179,"d","South Carolina",4,275,11124,73
179,"d","New Mexico",1,277,11031,65
179,"d","Missouri",2,278,10890,26
179,"d","Texas",13,279,10670,64
179,"d","West Virginia",2,280,10443,133
179,"d","Indiana",2,281,10384,129
179,"d","",,,,
179,"d","Kansas",4,282,10195,66
179,"d","Connecticut",4,283,9974,95
179,"d","Ohio",3,284,9907,9
179,"d","Maryland",4,285,9764,19
179,"d","Texas",12,287,9622,49
179,"d","California",25,288,9605,40
179,"d","Illinois",13,289,9592,73
179,"d","Rhode Island",1,291,9512,99
179,"d","Pennsylvania",18,292,9346,100
179,"d","Massachusetts",6,293,9311,55
179,"d","",,,,
179,"d","Louisiana",1,294,9300,82
179,"d","Missouri",7,295,9112,110
179,"d","Indiana",3,296,9068,171
179,"d","Mississippi",3,297,9062,118
179,"d","North Carolina",4,298,8962,67
179,"d","California",29,299,8904,16
179,"d","California",43,300,8844,34
179,"d","Illinois",17,301,8803,89
179,"d","Texas",17,302,8731,77
179,"d","Mississippi",2,304,8563,62
179,"d","",,,,
179,"d","Texas",35,305,8452,21
179,"d","Missouri",6,306,8353,209
179,"d","Arkansas",2,307,8349,64
179,"d","Kansas",3,308,8260,50
179,"d","New Mexico",3,309,8146,189
179,"d","Pennsylvania",12,310,8123,126
179,"d","Alabama",7,311,8083,43
179,"d","Wyoming 1/","At Large",312,8083,92
179,"d","Alabama",4,313,8083,91
179,"d","Indiana",8,314,8011,138
179,"d","",,,,
179,"d","Illinois",10,315,8003,26
179,"d","Texas",15,316,"(D)",65
179,"d","Maryland",6,317,7596,89
179,"d","Alabama",6,318,"(D)",63
179,"d","New York",25,319,7366,67
179,"d","North Dakota 1/","At Large",320,7271,70
179,"d","Oklahoma",5,321,"(D)",32
179,"d","Illinois",12,322,7033,86
179,"d","Louisiana",3,323,7026,63
179,"d","Georgia",7,324,6988,18
179,"d","",,,,
179,"d","Texas",33,325,6870,6
179,"d","Ohio",2,327,6629,128
179,"d","New Jersey",6,328,6622,34
179,"c",""
179,"c","See footnote(s) at end of table.","--continued"
