292,"t","CD Ranking: "
292,"t","Table 45.  Broilers and Other Meat-Type Chickens Sold"
292,"t","Ranking of Congressional Districts by Number Sold:  2012 (continued)"
292,"t","[For meaning of abbreviations and symbols, see introductory text.]"
292,"h","","","","",""
292,"h","","Congressional","","Number",""
292,"h","State","district","Rank 2/","sold","Farms"
292,"h","","","","",""
292,"d","Texas",30,345,"(D)",1
292,"d","Arizona",3,346,"(D)",2
292,"d","Massachusetts",8,347,"(D)",1
292,"d","Michigan",11,348,"(D)",2
292,"d","Illinois",6,349,"(D)",1
292,"d","Texas",16,350,"(D)",1
292,"d","Tennessee",9,351,"(D)",1
292,"d","Arizona",5,"(D)","(D)",10
292,"d","California",2,"(D)","(D)",38
292,"d","California",7,"(D)","(D)",7
292,"d","",,,,
292,"d","California",24,"(D)","(D)",20
292,"d","California",51,"(D)","(D)",2
292,"d","California",53,"(D)","(D)",1
292,"d","Colorado",6,"(D)","(D)",3
292,"d","Florida",5,"(D)","(D)",13
292,"d","Georgia",13,"(D)","(D)",1
292,"d","Illinois",3,"(D)","(D)",1
292,"d","Illinois",11,"(D)","(D)",2
292,"d","Indiana",8,"(D)","(D)",55
292,"d","Maryland",2,"(D)","(D)",2
292,"d","",,,,
292,"d","Maryland",3,"(D)","(D)",2
292,"d","Massachusetts",5,"(D)","(D)",1
292,"d","Michigan",12,"(D)","(D)",14
292,"d","Nebraska",2,"(D)","(D)",6
292,"d","Nevada",2,"(D)","(D)",39
292,"d","New Hampshire",1,"(D)","(D)",115
292,"d","New Mexico",1,"(D)","(D)",9
292,"d","New Mexico",2,"(D)","(D)",23
292,"d","Ohio",13,"(D)","(D)",42
292,"d","Pennsylvania",5,"(D)","(D)",99
292,"d","",,,,
292,"d","Rhode Island",2,"(D)","(D)",40
292,"d","South Carolina",4,"(D)","(D)",14
292,"d","Texas",3,"(D)","(D)",3
292,"d","Virginia",10,"(D)","(D)",33
292,"d","Washington",7,"(D)","(D)",1
292,"d","Washington",9,"(D)","(D)",1
292,"c",""
292,"f","1/  State totals only are presented for the 'At Large' states."
292,"f","2/  Position of data marked with a (D) does not indicate rank."
