219,"t","CD Ranking: "
219,"t","Table 34.  Hogs and Pigs"
219,"t","Ranking of Congressional Districts by Value of Sales:  2012 (continued)"
219,"t","[For meaning of abbreviations and symbols, see introductory text.]"
219,"h","","","","",""
219,"h","","Congressional","","Value",""
219,"h","State","district","Rank 2/","($1,000)","Farms"
219,"h","","","","",""
219,"d","Illinois",1,"(D)","(D)",4
219,"d","Illinois",3,"(D)","(D)",1
219,"d","Illinois",10,"(D)","(D)",1
219,"d","Indiana",7,"(D)","(D)",2
219,"d","Kansas",3,"(D)","(D)",18
219,"d","Louisiana",1,"(D)","(D)",22
219,"d","Louisiana",3,"(D)","(D)",77
219,"d","Louisiana",6,"(D)","(D)",40
219,"d","Maryland",1,"(D)","(D)",94
219,"d","Maryland",2,"(D)","(D)",2
219,"d","",,,,
219,"d","Maryland",8,"(D)","(D)",84
219,"d","Michigan",5,"(D)","(D)",64
219,"d","Michigan",12,"(D)","(D)",18
219,"d","Minnesota",4,"(D)","(D)",8
219,"d","Nevada",2,"(D)","(D)",56
219,"d","Nevada",4,"(D)","(D)",22
219,"d","New Jersey",3,"(D)","(D)",16
219,"d","New Jersey",4,"(D)","(D)",15
219,"d","New Jersey",6,"(D)","(D)",1
219,"d","New Jersey",12,"(D)","(D)",11
219,"d","",,,,
219,"d","New Mexico",3,"(D)","(D)",80
219,"d","New York",1,"(D)","(D)",6
219,"d","New York",20,"(D)","(D)",52
219,"d","New York",24,"(D)","(D)",81
219,"d","North Carolina",10,"(D)","(D)",72
219,"d","North Carolina",11,"(D)","(D)",99
219,"d","Ohio",6,"(D)","(D)",427
219,"d","Ohio",9,"(D)","(D)",9
219,"d","Ohio",11,"(D)","(D)",2
219,"d","Oregon",1,"(D)","(D)",152
219,"d","",,,,
219,"d","Oregon",4,"(D)","(D)",325
219,"d","South Carolina",3,"(D)","(D)",104
219,"d","Tennessee",5,"(D)","(D)",24
219,"d","Texas",1,"(D)","(D)",126
219,"d","Texas",5,"(D)","(D)",159
219,"d","Texas",8,"(D)","(D)",151
219,"d","Texas",11,"(D)","(D)",219
219,"d","Texas",17,"(D)","(D)",187
219,"d","Texas",18,"(D)","(D)",2
219,"d","Texas",19,"(D)","(D)",166
219,"d","",,,,
219,"d","Utah",3,"(D)","(D)",95
219,"d","Virginia",2,"(D)","(D)",12
219,"d","Virginia",4,"(D)","(D)",71
219,"d","Virginia",11,"(D)","(D)",1
219,"d","Washington",2,"(D)","(D)",101
219,"d","Washington",4,"(D)","(D)",223
219,"d","Washington",7,"(D)","(D)",4
219,"d","West Virginia",1,"(D)","(D)",199
219,"d","West Virginia",2,"(D)","(D)",257
219,"d","West Virginia",3,"(D)","(D)",168
219,"c",""
219,"f","1/  State totals only are presented for the 'At Large' states."
219,"f","2/  Position of data marked with a (D) does not indicate rank."
