207,"t","CD Ranking: "
207,"t","Table 32.  Cattle and Calves"
207,"t","Ranking of Congressional Districts by Value of Sales:  2012 (continued)"
207,"t","[For meaning of abbreviations and symbols, see introductory text.]"
207,"h","","","","",""
207,"h","","Congressional","","Value",""
207,"h","State","district","Rank 2/","($1,000)","Farms"
207,"h","","","","",""
207,"d","Texas",20,334,328,75
207,"d","Connecticut",1,335,317,54
207,"d","Arizona",6,336,262,12
207,"d","Missouri",2,337,235,30
207,"d","Ohio",3,338,218,8
207,"d","Texas",33,339,215,37
207,"d","New Jersey",4,340,199,38
207,"d","Texas",24,341,186,41
207,"d","Florida",23,342,179,28
207,"d","New Jersey",12,343,179,32
207,"d","",,,,
207,"d","Missouri",1,344,163,9
207,"d","Massachusetts",6,347,151,19
207,"d","Hawaii",1,348,142,11
207,"d","Florida",24,349,137,6
207,"d","Virginia",2,350,"(D)",25
207,"d","Maryland",4,351,134,11
207,"d","New Jersey",11,352,131,23
207,"d","Illinois",11,353,126,5
207,"d","Georgia",6,354,124,17
207,"d","New Jersey",1,355,119,26
207,"d","",,,,
207,"d","Texas",29,359,94,25
207,"d","Michigan",12,360,86,19
207,"d","Illinois",10,361,86,11
207,"d","Washington",9,362,86,11
207,"d","Indiana",7,364,76,11
207,"d","Pennsylvania",14,365,75,14
207,"d","Connecticut",4,366,73,28
207,"d","Nevada",3,367,72,4
207,"d","Massachusetts",5,368,67,7
207,"d","Maryland",2,369,54,11
207,"d","",,,,
207,"d","Arizona",9,370,53,6
207,"d","Ohio",11,371,51,5
207,"d","New York",26,372,49,4
207,"d","Massachusetts",8,373,45,6
207,"d","Illinois",6,374,"(D)",6
207,"d","New York",1,375,36,9
207,"d","Michigan",11,376,33,17
207,"d","Washington",7,378,29,14
207,"d","California",52,379,28,9
207,"d","Illinois",3,380,"(D)",3
207,"d","",,,,
207,"d","New Jersey",6,381,20,3
207,"d","California",33,383,18,5
207,"d","Massachusetts",7,384,16,3
207,"d","California",28,385,12,5
207,"d","Minnesota",5,386,"(D)",3
207,"d","California",53,387,"(D)",1
207,"d","California",30,388,"(D)",1
207,"d","Virginia",11,389,"(D)",2
207,"d","Virginia",8,390,"(D)",1
207,"d","Florida",13,391,"(D)",1
207,"d","",,,,
207,"d","California",31,392,"(D)",1
207,"d","Pennsylvania",2,393,"(D)",1
207,"d","Arizona",2,"(D)","(D)",399
207,"d","Arizona",3,"(D)","(D)",297
207,"d","Arizona",7,"(D)","(D)",8
207,"d","Arizona",8,"(D)","(D)",31
207,"d","California",13,"(D)","(D)",5
207,"d","California",39,"(D)","(D)",2
207,"d","California",45,"(D)","(D)",2
207,"d","California",47,"(D)","(D)",2
207,"d","",,,,
207,"d","California",48,"(D)","(D)",1
207,"d","Florida",12,"(D)","(D)",457
207,"d","Florida",14,"(D)","(D)",64
207,"c",""
207,"c","See footnote(s) at end of table.","--continued"
