333,"t","CD Ranking: "
333,"t","Table 55.  Peanuts for Nuts"
333,"t","Ranking of Congressional Districts by Acres Harvested:  2012 (continued)"
333,"t","[For meaning of abbreviations and symbols, see introductory text.]"
333,"h","","","","",""
333,"h","","Congressional","","",""
333,"h","State","district","Rank 1/","Acres","Farms"
333,"h","","","","",""
333,"d","Texas",36,64,7,3
333,"d","Texas",8,71,3,3
333,"d","California",21,"(D)","(D)",2
333,"d","California",23,"(D)","(D)",3
333,"d","Georgia",3,"(D)","(D)",1
333,"d","Georgia",7,"(D)","(D)",1
333,"d","Kentucky",2,"(D)","(D)",1
333,"d","Maryland",5,"(D)","(D)",1
333,"d","North Carolina",5,"(D)","(D)",1
333,"d","North Carolina",6,"(D)","(D)",1
333,"d","",,,,
333,"d","North Carolina",12,"(D)","(D)",2
333,"d","Oklahoma",1,"(D)","(D)",2
333,"d","South Carolina",3,"(D)","(D)",1
333,"d","Texas",3,"(D)","(D)",1
333,"d","Texas",5,"(D)","(D)",1
333,"d","Texas",12,"(D)","(D)",2
333,"d","Texas",31,"(D)","(D)",1
333,"c",""
333,"f","1/  Position of data marked with a (D) does not indicate rank."
