353,"t","CD Ranking: "
353,"t","Table 61.  Forage - Land Used for All Hay and All Haylage, Grass Silage, and Greenchop"
353,"t","Ranking of Congressional Districts by Acres Harvested:  2012 (continued)"
353,"t","[For meaning of abbreviations and symbols, see introductory text.]"
353,"h","","","","",""
353,"h","","Congressional","","",""
353,"h","State","district","Rank 2/","Acres","Farms"
353,"h","","","","",""
353,"d","New York",2,383,"(D)",2
353,"d","Michigan",9,384,88,6
353,"d","Florida",13,385,79,3
353,"d","Florida",27,386,"(D)",2
353,"d","Michigan",13,387,65,6
353,"d","Wisconsin",4,388,60,3
353,"d","Hawaii",1,390,"(D)",2
353,"d","Illinois",9,391,"(D)",1
353,"d","New Jersey",9,392,"(D)",2
353,"d","California",49,393,47,3
353,"d","",,,,
353,"d","Virginia",8,394,"(D)",1
353,"d","California",53,395,"(D)",1
353,"d","Pennsylvania",2,396,"(D)",1
353,"d","Minnesota",5,397,"(D)",2
353,"d","Massachusetts",7,398,15,3
353,"d","California",13,399,10,4
353,"d","California",12,400,"(D)",1
353,"d","California",41,401,"(D)",1
353,"d","California",39,"(D)","(D)",2
353,"d","California",47,"(D)","(D)",1
353,"d","",,,,
353,"d","Florida",26,"(D)","(D)",11
353,"d","Hawaii",2,"(D)","(D)",19
353,"d","New Jersey",6,"(D)","(D)",27
353,"c",""
353,"f","1/  State totals only are presented for the 'At Large' states."
353,"f","2/  Position of data marked with a (D) does not indicate rank."
