332,"t","CD Ranking: "
332,"t","Table 55.  Peanuts for Nuts"
332,"t","Ranking of Congressional Districts by Acres Harvested:  2012"
332,"t","[For meaning of abbreviations and symbols, see introductory text.]"
332,"h","","","","",""
332,"h","","Congressional","","",""
332,"h","State","district","Rank 1/","Acres","Farms"
332,"h","","","","",""
332,"d","Georgia",2,1,"(D)",953
332,"d","Georgia",8,2,226911,976
332,"d","Georgia",12,3,160607,676
332,"d","Alabama",2,4,134234,550
332,"d","Texas",19,5,95582,309
332,"d","Florida",3,6,95345,219
332,"d","Alabama",1,7,70418,173
332,"d","South Carolina",6,8,55931,257
332,"d","Florida",1,9,55745,212
332,"d","North Carolina",1,10,45857,262
332,"d","",,,,
332,"d","Florida",2,11,41595,237
332,"d","South Carolina",7,12,35170,159
332,"d","Georgia",1,13,29669,127
332,"d","Texas",23,14,25441,50
332,"d","Mississippi",2,15,23657,63
332,"d","North Carolina",3,16,21187,193
332,"d","Georgia",10,17,"(D)",99
332,"d","North Carolina",7,18,"(D)",106
332,"d","Oklahoma",3,19,18948,133
332,"d","Virginia",4,20,17711,147
332,"d","",,,,
332,"d","Mississippi",4,21,16273,20
332,"d","Texas",13,22,15626,76
332,"d","South Carolina",2,23,"(D)",64
332,"d","Arkansas",1,24,12250,32
332,"d","North Carolina",13,25,11575,46
332,"d","Mississippi",1,26,7027,34
332,"d","New Mexico",2,27,6652,21
332,"d","North Carolina",8,28,"(D)",23
332,"d","Alabama",3,29,5941,20
332,"d","Texas",11,30,5928,47
332,"d","",,,,
332,"d","Texas",28,31,4961,29
332,"d","Alabama",4,32,"(D)",9
332,"d","South Carolina",5,33,3300,12
332,"d","Alabama",7,34,"(D)",15
332,"d","Louisiana",5,35,2745,8
332,"d","Florida",11,36,2570,18
332,"d","Virginia",3,37,"(D)",21
332,"d","Oklahoma",4,38,"(D)",18
332,"d","Mississippi",3,39,1349,11
332,"d","Arkansas",2,40,1344,4
332,"d","",,,,
332,"d","Texas",15,41,898,5
332,"d","Florida",5,42,"(D)",1
332,"d","Oklahoma",2,43,"(D)",13
332,"d","Missouri",8,44,"(D)",2
332,"d","Alabama",6,45,"(D)",5
332,"d","North Carolina",4,46,"(D)",2
332,"d","Texas",1,47,"(D)",5
332,"d","Virginia",5,48,"(D)",2
332,"d","Florida",15,49,"(D)",2
332,"d","Florida",6,50,89,7
332,"d","",,,,
332,"d","Kentucky",1,51,"(D)",2
332,"d","Florida",4,52,"(D)",2
332,"d","Texas",17,53,30,4
332,"d","Tennessee",7,54,26,22
332,"d","Texas",4,54,26,5
332,"d","California",22,56,20,10
332,"d","Louisiana",3,57,"(D)",2
332,"d","Texas",10,58,"(D)",1
332,"d","Texas",34,59,"(D)",2
332,"d","Kentucky",5,60,"(D)",2
332,"d","",,,,
332,"d","Louisiana",6,61,"(D)",1
332,"d","Texas",25,62,"(D)",2
332,"d","Texas",16,63,8,6
332,"c",""
332,"c","See footnote(s) at end of table.","--continued"
