298,"t","CD Ranking: "
298,"t","Table 46.  Turkeys Sold"
298,"t","Ranking of Congressional Districts by Number Sold:  2012 (continued)"
298,"t","[For meaning of abbreviations and symbols, see introductory text.]"
298,"h","","","","",""
298,"h","","Congressional","","Number",""
298,"h","State","district","Rank 2/","sold","Farms"
298,"h","","","","",""
298,"d","Tennessee",5,"(D)","(D)",3
298,"d","Texas",3,"(D)","(D)",2
298,"d","Texas",16,"(D)","(D)",2
298,"d","Texas",19,"(D)","(D)",8
298,"d","Texas",26,"(D)","(D)",1
298,"d","Texas",30,"(D)","(D)",1
298,"d","Utah",2,"(D)","(D)",31
298,"d","Utah",3,"(D)","(D)",9
298,"d","Utah",4,"(D)","(D)",32
298,"d","Virginia",2,"(D)","(D)",6
298,"d","",,,,
298,"d","Virginia",3,"(D)","(D)",1
298,"d","Virginia",9,"(D)","(D)",28
298,"d","Washington",1,"(D)","(D)",48
298,"d","Washington",2,"(D)","(D)",26
298,"d","Washington",3,"(D)","(D)",48
298,"d","Wisconsin",5,"(D)","(D)",21
298,"c",""
298,"f","1/  State totals only are presented for the 'At Large' states."
298,"f","2/  Position of data marked with a (D) does not indicate rank."
