304,"t","CD Ranking: "
304,"t","Table 47.  Corn for Grain"
304,"t","Ranking of Congressional Districts by Acres Harvested:  2012 (continued)"
304,"t","[For meaning of abbreviations and symbols, see introductory text.]"
304,"h","","","","",""
304,"h","","Congressional","","",""
304,"h","State","district","Rank 2/","Acres","Farms"
304,"h","","","","",""
304,"d","Texas",32,329,"(D)",3
304,"d","California",2,330,"(D)",22
304,"d","Washington",8,331,"(D)",5
304,"d","California",30,332,"(D)",1
304,"d","Massachusetts",9,333,20,4
304,"d","California",8,335,16,5
304,"d","Pennsylvania",13,337,15,5
304,"d","Massachusetts",6,339,"(D)",1
304,"d","Massachusetts",4,340,9,3
304,"d","California",41,344,5,5
304,"d","",,,,
304,"d","Oregon",3,344,5,3
304,"d","California",5,347,4,4
304,"d","California",18,348,3,3
304,"d","Florida",11,348,3,3
304,"d","New York",8,348,3,3
304,"d","Arizona",3,"(D)","(D)",3
304,"d","Arizona",4,"(D)","(D)",4
304,"d","California",14,"(D)","(D)",1
304,"d","California",24,"(D)","(D)",10
304,"d","California",27,"(D)","(D)",1
304,"d","",,,,
304,"d","California",36,"(D)","(D)",5
304,"d","California",49,"(D)","(D)",1
304,"d","Florida",10,"(D)","(D)",5
304,"d","Florida",12,"(D)","(D)",2
304,"d","Florida",20,"(D)","(D)",1
304,"d","Florida",25,"(D)","(D)",2
304,"d","Louisiana",2,"(D)","(D)",2
304,"d","Massachusetts",8,"(D)","(D)",1
304,"d","Michigan",13,"(D)","(D)",5
304,"d","Nevada",3,"(D)","(D)",1
304,"d","",,,,
304,"d","New York",17,"(D)","(D)",1
304,"d","Oregon",4,"(D)","(D)",14
304,"d","Rhode Island",1,"(D)","(D)",1
304,"d","Texas",9,"(D)","(D)",1
304,"d","Virginia",11,"(D)","(D)",1
304,"d","Washington",1,"(D)","(D)",2
304,"d","Washington",2,"(D)","(D)",2
304,"d","Washington",3,"(D)","(D)",6
304,"d","Washington",6,"(D)","(D)",1
304,"d","Washington",10,"(D)","(D)",2
304,"d","Wisconsin",4,"(D)","(D)",2
304,"c",""
304,"f","1/  State totals only are presented for the 'At Large' states."
304,"f","2/  Position of data marked with a (D) does not indicate rank."
