161,"t","CD Ranking: "
161,"t","Table 26.  Vegetables, Melons, Potatoes, and Sweet Potatoes"
161,"t","Ranking of Congressional Districts by Value of Sales:  2012"
161,"t","[For meaning of abbreviations and symbols, see introductory text.]"
161,"h","","","","",""
161,"h","","Congressional","","Value",""
161,"h","State","district","Rank 2/","($1,000)","Farms"
161,"h","","","","",""
161,"d","California",20,1,1889852,366
161,"d","California",21,2,961669,420
161,"d","Idaho",2,3,871086,946
161,"d","Washington",4,4,844398,791
161,"d","California",51,5,724450,142
161,"d","California",24,6,713563,547
161,"d","Florida",17,7,342627,140
161,"d","California",3,8,335615,433
161,"d","Oregon",2,9,334809,623
161,"d","California",16,10,332129,388
161,"d","",,,,
161,"d","Arizona",3,11,329670,84
161,"d","Arizona",4,12,313499,85
161,"d","Wisconsin",3,13,286327,607
161,"d","North Dakota 1/","At Large",14,251033,264
161,"d","California",26,15,225614,96
161,"d","California",36,16,213264,79
161,"d","Colorado",3,17,195989,428
161,"d","Maine",2,18,193746,1059
161,"d","California",23,19,191227,148
161,"d","Minnesota",7,20,189874,760
161,"d","",,,,
161,"d","California",9,21,182275,193
161,"d","Florida",20,22,176506,41
161,"d","Georgia",8,23,164063,280
161,"d","North Carolina",7,24,157252,395
161,"d","New York",27,25,149739,563
161,"d","Florida",25,26,143698,39
161,"d","Michigan",6,27,132250,445
161,"d","New Jersey",2,28,129791,389
161,"d","Georgia",2,29,119941,216
161,"d","Florida",26,30,119566,84
161,"d","",,,,
161,"d","Florida",21,31,118849,15
161,"d","California",10,32,118807,154
161,"d","Texas",15,33,116074,103
161,"d","Texas",23,34,103786,166
161,"d","Georgia",12,35,101960,218
161,"d","Wisconsin",6,36,98927,714
161,"d","Idaho",1,37,96391,518
161,"d","Minnesota",1,38,96144,766
161,"d","Florida",6,39,96107,89
161,"d","Michigan",4,40,93994,363
161,"d","",,,,
161,"d","Wisconsin",7,41,92168,550
161,"d","Florida",3,42,89346,293
161,"d","North Carolina",3,43,88590,225
161,"d","Washington",2,44,84212,256
161,"d","Nebraska",3,45,83566,254
161,"d","North Carolina",13,46,78863,222
161,"d","Colorado",4,47,74733,179
161,"d","Oregon",5,48,72239,418
161,"d","California",1,49,69814,544
161,"d","California",4,50,69109,380
161,"d","",,,,
161,"d","New Mexico",2,51,68348,498
161,"d","Florida",18,52,"(D)",56
161,"d","Mississippi",1,53,63792,397
161,"d","Delaware 1/","At Large",54,60953,221
161,"d","Hawaii",2,55,"(D)",865
161,"d","Michigan",7,56,57642,356
161,"d","Michigan",2,57,56427,313
161,"d","Arizona",1,58,54092,1484
161,"d","Texas",34,59,54022,99
161,"d","Maryland",1,60,52139,315
161,"d","",,,,
161,"d","California",19,61,50749,161
161,"d","Washington",5,62,50422,344
161,"d","Texas",13,63,"(D)",75
161,"c",""
161,"c","See footnote(s) at end of table.","--continued"
