155,"t","CD Ranking: "
155,"t","Table 23.  Grains, Oilseeds, Dry Beans, and Dry Peas"
155,"t","Ranking of Congressional Districts by Value of Sales:  2012 (continued)"
155,"t","[For meaning of abbreviations and symbols, see introductory text.]"
155,"h","","","","",""
155,"h","","Congressional","","Value",""
155,"h","State","district","Rank 2/","($1,000)","Farms"
155,"h","","","","",""
155,"d","California",50,339,167,13
155,"d","Massachusetts",4,340,"(D)",14
155,"d","California",35,341,130,6
155,"d","New York",16,342,"(D)",2
155,"d","California",52,343,115,4
155,"d","Florida",10,344,100,6
155,"d","Florida",4,348,80,22
155,"d","New York",3,349,"(D)",2
155,"d","Connecticut",4,350,"(D)",10
155,"d","Texas",9,351,"(D)",1
155,"d","",,,,
155,"d","California",45,352,"(D)",4
155,"d","Florida",15,353,"(D)",5
155,"d","Georgia",4,354,"(D)",9
155,"d","Michigan",9,355,"(D)",2
155,"d","Texas",2,356,"(D)",2
155,"d","Michigan",14,357,"(D)",3
155,"d","New York",17,358,"(D)",1
155,"d","California",30,359,"(D)",1
155,"d","Massachusetts",6,360,34,5
155,"d","Georgia",5,361,"(D)",2
155,"d","",,,,
155,"d","Texas",16,362,"(D)",3
155,"d","Georgia",7,363,"(D)",4
155,"d","Florida",14,364,"(D)",1
155,"d","Florida",19,365,"(D)",2
155,"d","Florida",25,366,"(D)",1
155,"d","Massachusetts",7,367,"(D)",1
155,"d","Massachusetts",8,368,"(D)",2
155,"d","Texas",24,369,"(D)",5
155,"d","California",28,370,"(D)",2
155,"d","Pennsylvania",13,371,"(D)",5
155,"d","",,,,
155,"d","Wisconsin",4,372,10,5
155,"d","Washington",10,373,7,9
155,"d","Louisiana",1,378,5,5
155,"d","Texas",33,379,"(D)",2
155,"d","California",14,380,3,7
155,"d","Colorado",1,381,"(D)",1
155,"d","Washington",7,382,"(D)",2
155,"d","New York",8,383,"(D)",3
155,"d","Virginia",11,384,"(D)",1
155,"d","California",27,385,"(D)",1
155,"d","",,,,
155,"d","California",38,386,"(D)",1
155,"d","Nevada",3,387,"(D)",1
155,"d","Alaska 1/","At Large","(D)","(D)",23
155,"d","Arizona",6,"(D)","(D)",8
155,"d","Arizona",9,"(D)","(D)",5
155,"d","California",15,"(D)","(D)",2
155,"d","California",18,"(D)","(D)",12
155,"d","California",26,"(D)","(D)",10
155,"d","California",31,"(D)","(D)",3
155,"d","California",33,"(D)","(D)",1
155,"d","",,,,
155,"d","California",42,"(D)","(D)",15
155,"d","California",47,"(D)","(D)",2
155,"d","California",48,"(D)","(D)",2
155,"d","California",49,"(D)","(D)",3
155,"d","Colorado",5,"(D)","(D)",21
155,"d","Florida",8,"(D)","(D)",1
155,"d","Florida",12,"(D)","(D)",11
155,"d","Florida",18,"(D)","(D)",7
155,"d","Florida",21,"(D)","(D)",2
155,"d","Florida",26,"(D)","(D)",2
155,"d","",,,,
155,"d","Maine",1,"(D)","(D)",46
155,"d","Massachusetts",5,"(D)","(D)",5
155,"d","Michigan",13,"(D)","(D)",10
155,"c",""
155,"c","See footnote(s) at end of table.","--continued"
