193,"t","CD Ranking: "
193,"t","Table 30.  Other Crops and Hay"
193,"t","Ranking of Congressional Districts by Value of Sales:  2012 (continued)"
193,"t","[For meaning of abbreviations and symbols, see introductory text.]"
193,"h","","","","",""
193,"h","","Congressional","","Value",""
193,"h","State","district","Rank 2/","($1,000)","Farms"
193,"h","","","","",""
193,"d","Connecticut",4,328,"(D)",59
193,"d","Maryland",3,329,"(D)",30
193,"d","New York",1,330,278,18
193,"d","Michigan",12,331,"(D)",50
193,"d","Texas",7,332,238,27
193,"d","Maryland",2,333,"(D)",21
193,"d","Kentucky",3,334,200,41
193,"d","Virginia",2,335,"(D)",32
193,"d","Illinois",10,336,180,19
193,"d","California",14,337,176,16
193,"d","",,,,
193,"d","Georgia",4,338,155,30
193,"d","Missouri",2,339,"(D)",30
193,"d","Texas",20,340,149,27
193,"d","Illinois",6,341,144,22
193,"d","Texas",33,342,142,20
193,"d","Pennsylvania",14,343,133,15
193,"d","Indiana",7,344,125,36
193,"d","Georgia",7,347,119,26
193,"d","Massachusetts",8,348,114,22
193,"d","Michigan",11,349,113,29
193,"d","",,,,
193,"d","Florida",14,350,"(D)",12
193,"d","Texas",9,351,109,21
193,"d","California",35,352,104,6
193,"d","Massachusetts",5,353,101,43
193,"d","Florida",8,354,98,13
193,"d","Tennessee",9,355,98,40
193,"d","Florida",9,356,83,10
193,"d","California",27,357,81,7
193,"d","Virginia",11,358,80,7
193,"d","Ohio",11,360,68,12
193,"d","",,,,
193,"d","California",45,361,"(D)",1
193,"d","New York",26,362,"(D)",9
193,"d","New York",17,363,"(D)",5
193,"d","California",17,364,"(D)",2
193,"d","New Jersey",6,365,"(D)",26
193,"d","Texas",18,366,48,10
193,"d","Nevada",3,367,44,4
193,"d","Florida",23,371,32,7
193,"d","Washington",9,373,31,6
193,"d","Ohio",3,374,30,11
193,"d","",,,,
193,"d","Florida",7,375,28,5
193,"d","Florida",27,376,"(D)",3
193,"d","Colorado",1,377,"(D)",7
193,"d","Georgia",5,378,"(D)",2
193,"d","New York",2,379,"(D)",2
193,"d","Illinois",5,380,"(D)",6
193,"d","Florida",19,381,16,6
193,"d","Michigan",13,384,14,6
193,"d","Texas",29,385,12,5
193,"d","Washington",7,386,11,7
193,"d","",,,,
193,"d","Michigan",9,387,"(D)",6
193,"d","Florida",13,388,"(D)",1
193,"d","Minnesota",5,389,"(D)",2
193,"d","California",53,390,"(D)",1
193,"d","Missouri",1,391,"(D)",2
193,"d","New Jersey",9,392,"(D)",2
193,"d","California",12,393,"(D)",1
193,"d","California",13,394,"(D)",4
193,"d","Michigan",14,395,"(D)",1
193,"d","Wisconsin",4,396,3,3
193,"d","",,,,
193,"d","Virginia",8,397,"(D)",1
193,"d","Pennsylvania",2,398,"(D)",1
193,"d","Alaska 1/","At Large","(D)","(D)",199
193,"c",""
193,"c","See footnote(s) at end of table.","--continued"
