194,"t","CD Ranking: "
194,"t","Table 30.  Other Crops and Hay"
194,"t","Ranking of Congressional Districts by Value of Sales:  2012 (continued)"
194,"t","[For meaning of abbreviations and symbols, see introductory text.]"
194,"h","","","","",""
194,"h","","Congressional","","Value",""
194,"h","State","district","Rank 2/","($1,000)","Farms"
194,"h","","","","",""
194,"d","California",26,"(D)","(D)",19
194,"d","California",39,"(D)","(D)",3
194,"d","California",49,"(D)","(D)",2
194,"d","California",52,"(D)","(D)",4
194,"d","Delaware 1/","At Large","(D)","(D)",306
194,"d","Florida",6,"(D)","(D)",114
194,"d","Florida",11,"(D)","(D)",449
194,"d","Florida",16,"(D)","(D)",8
194,"d","Georgia",6,"(D)","(D)",16
194,"d","Illinois",2,"(D)","(D)",137
194,"d","",,,,
194,"d","Illinois",3,"(D)","(D)",13
194,"d","Illinois",8,"(D)","(D)",6
194,"d","Illinois",9,"(D)","(D)",1
194,"d","Illinois",11,"(D)","(D)",13
194,"d","Illinois",13,"(D)","(D)",728
194,"d","Illinois",17,"(D)","(D)",1227
194,"d","Maryland",4,"(D)","(D)",11
194,"d","Michigan",6,"(D)","(D)",1187
194,"d","New Hampshire",1,"(D)","(D)",460
194,"d","Pennsylvania",13,"(D)","(D)",3
194,"c",""
194,"f","1/  State totals only are presented for the 'At Large' states."
194,"f","2/  Position of data marked with a (D) does not indicate rank."
