41,"t","CD Ranking: "
41,"t","Table 6.  All Operators by Primary Occupation – Other"
41,"t","Ranking of Congressional Districts:  2012 (continued)"
41,"t","[For meaning of abbreviations and symbols, see introductory text.]"
41,"h","","","",""
41,"h","","Congressional","","All Farm"
41,"h","State","district","Rank","operators 2/"
41,"h","","","",""
41,"d","Michigan",12,316,306
41,"d","New Jersey",1,317,306
41,"d","Rhode Island",1,318,303
41,"d","Colorado",6,319,299
41,"d","Colorado",7,320,282
41,"d","New York",1,321,279
41,"d","Texas",2,322,276
41,"d","Georgia",13,323,272
41,"d","California",11,324,270
41,"d","Virginia",3,325,256
41,"d","",,,
41,"d","New York",25,326,255
41,"d","Connecticut",4,327,249
41,"d","Minnesota",4,328,249
41,"d","New Jersey",11,329,246
41,"d","Texas",20,330,232
41,"d","Kentucky",3,331,211
41,"d","Georgia",7,332,209
41,"d","Georgia",4,333,204
41,"d","Tennessee",9,334,202
41,"d","Texas",32,335,199
41,"d","",,,
41,"d","California",52,336,196
41,"d","Washington",7,337,192
41,"d","Michigan",11,338,188
41,"d","Maryland",3,339,184
41,"d","Texas",7,340,177
41,"d","Florida",14,341,176
41,"d","California",31,342,172
41,"d","Missouri",2,343,172
41,"d","Massachusetts",5,344,167
41,"d","Hawaii",1,345,164
41,"d","",,,
41,"d","Indiana",7,346,161
41,"d","Texas",24,347,155
41,"d","Illinois",6,348,141
41,"d","Arizona",7,349,136
41,"d","California",14,350,136
41,"d","Illinois",1,351,132
41,"d","Texas",18,352,131
41,"d","California",6,353,125
41,"d","Washington",9,354,124
41,"d","Texas",29,355,120
41,"d","",,,
41,"d","Florida",22,356,115
41,"d","California",35,357,112
41,"d","Massachusetts",8,358,111
41,"d","Texas",9,359,108
41,"d","California",27,360,105
41,"d","California",33,361,102
41,"d","Texas",33,362,100
41,"d","Illinois",11,363,97
41,"d","New York",3,364,95
41,"d","Maryland",4,365,89
41,"d","",,,
41,"d","Florida",13,366,88
41,"d","New Jersey",6,367,88
41,"d","California",28,368,85
41,"d","California",39,369,85
41,"d","Maryland",2,370,85
41,"d","Illinois",10,371,84
41,"d","California",45,372,83
41,"d","Arizona",9,373,81
41,"d","Illinois",3,374,81
41,"d","California",53,375,78
41,"d","",,,
41,"d","Ohio",11,376,74
41,"d","Georgia",6,377,73
41,"d","Ohio",3,378,68
41,"c",""
41,"c","See footnote(s) at end of table.","--continued"
