201,"t","CD Ranking: "
201,"t","Table 31.  Poultry and Eggs"
201,"t","Ranking of Congressional Districts by Value of Sales:  2012 (continued)"
201,"t","[For meaning of abbreviations and symbols, see introductory text.]"
201,"h","","","","",""
201,"h","","Congressional","","Value",""
201,"h","State","district","Rank 2/","($1,000)","Farms"
201,"h","","","","",""
201,"d","New York",27,"(D)","(D)",422
201,"d","North Carolina",11,"(D)","(D)",532
201,"d","North Carolina",12,"(D)","(D)",52
201,"d","North Dakota 1/","At Large","(D)","(D)",597
201,"d","Ohio",2,"(D)","(D)",344
201,"d","Ohio",6,"(D)","(D)",864
201,"d","Ohio",12,"(D)","(D)",375
201,"d","Oklahoma",4,"(D)","(D)",538
201,"d","Oregon",3,"(D)","(D)",302
201,"d","Oregon",4,"(D)","(D)",1033
201,"d","",,,,
201,"d","Pennsylvania",1,"(D)","(D)",3
201,"d","Pennsylvania",3,"(D)","(D)",481
201,"d","South Carolina",1,"(D)","(D)",63
201,"d","South Carolina",4,"(D)","(D)",144
201,"d","Texas",19,"(D)","(D)",276
201,"d","Texas",21,"(D)","(D)",423
201,"d","Texas",22,"(D)","(D)",100
201,"d","Texas",24,"(D)","(D)",6
201,"d","Texas",26,"(D)","(D)",234
201,"d","Texas",30,"(D)","(D)",29
201,"d","",,,,
201,"d","Texas",31,"(D)","(D)",301
201,"d","Utah",1,"(D)","(D)",329
201,"d","Utah",3,"(D)","(D)",203
201,"d","Virginia",3,"(D)","(D)",30
201,"d","Virginia",7,"(D)","(D)",335
201,"d","Virginia",9,"(D)","(D)",680
201,"d","Washington",8,"(D)","(D)",368
201,"c",""
201,"f","1/  State totals only are presented for the 'At Large' states."
201,"f","2/  Position of data marked with a (D) does not indicate rank."
