296,"t","CD Ranking: "
296,"t","Table 46.  Turkeys Sold"
296,"t","Ranking of Congressional Districts by Number Sold:  2012 (continued)"
296,"t","[For meaning of abbreviations and symbols, see introductory text.]"
296,"h","","","","",""
296,"h","","Congressional","","Number",""
296,"h","State","district","Rank 2/","sold","Farms"
296,"h","","","","",""
296,"d","Nevada",2,231,221,42
296,"d","Florida",7,232,220,4
296,"d","Texas",35,233,213,6
296,"d","New Jersey",2,234,210,14
296,"d","Texas",22,235,208,14
296,"d","California",51,236,200,6
296,"d","Alabama",1,237,194,10
296,"d","Texas",8,238,169,13
296,"d","Oklahoma",3,239,157,11
296,"d","Tennessee",3,240,156,14
296,"d","",,,,
296,"d","Kentucky",5,242,155,12
296,"d","Pennsylvania",18,243,151,9
296,"d","Florida",8,244,"(D)",6
296,"d","Louisiana",4,245,139,20
296,"d","Texas",12,245,139,20
296,"d","Mississippi",3,247,138,11
296,"d","Connecticut",4,248,126,4
296,"d","Mississippi",4,250,124,12
296,"d","Texas",34,252,118,15
296,"d","Texas",11,253,117,14
296,"d","",,,,
296,"d","Alabama",6,254,113,12
296,"d","Indiana",1,254,113,6
296,"d","Oklahoma",4,256,"(D)",18
296,"d","Colorado",5,257,"(D)",14
296,"d","New Mexico",1,258,105,8
296,"d","Georgia",10,259,101,6
296,"d","California",6,260,100,4
296,"d","Arizona",5,262,99,13
296,"d","Florida",26,262,99,10
296,"d","Texas",1,264,97,10
296,"d","",,,,
296,"d","New Jersey",3,265,96,6
296,"d","Florida",11,266,95,20
296,"d","New York",18,268,88,6
296,"d","Georgia",14,269,84,7
296,"d","Texas",27,270,78,12
296,"d","Texas",6,272,76,12
296,"d","Florida",23,273,75,3
296,"d","Colorado",6,274,72,4
296,"d","Louisiana",1,274,72,6
296,"d","New York",26,275,"(D)",2
296,"d","",,,,
296,"d","Georgia",9,277,"(D)",6
296,"d","South Carolina",2,278,"(D)",13
296,"d","Ohio",9,279,"(D)",2
296,"d","Illinois",2,280,61,6
296,"d","Minnesota",3,281,60,3
296,"d","Florida",17,282,55,10
296,"d","Florida",15,283,54,5
296,"d","Arizona",3,284,52,8
296,"d","California",9,284,52,5
296,"d","Tennessee",8,287,51,10
296,"d","",,,,
296,"d","Florida",2,289,47,7
296,"d","Mississippi",2,292,38,6
296,"d","Illinois",1,293,"(D)",2
296,"d","California",19,294,30,6
296,"d","Louisiana",5,295,29,5
296,"d","Texas",21,295,29,8
296,"d","Louisiana",6,297,"(D)",4
296,"d","Florida",12,298,24,6
296,"d","Tennessee",2,298,24,4
296,"d","Mississippi",1,300,23,8
296,"d","",,,,
296,"d","Georgia",4,301,22,3
296,"d","Florida",25,302,"(D)",3
296,"d","Minnesota",4,303,"(D)",2
296,"c",""
296,"c","See footnote(s) at end of table.","--continued"
