128,"t","CD Ranking: "
128,"t","Table 19.  Cropland Harvested"
128,"t","Ranking of Congressional Districts by Acres Harvested:  2012 (continued)"
128,"t","[For meaning of abbreviations and symbols, see introductory text.]"
128,"h","","","","",""
128,"h","","Congressional","","",""
128,"h","State","district","Rank 2/","Acres","Farms"
128,"h","","","","",""
128,"d","California",39,379,816,95
128,"d","California",17,380,751,40
128,"d","New York",17,381,683,41
128,"d","Minnesota",5,382,621,22
128,"d","California",30,383,544,30
128,"d","Washington",9,384,540,74
128,"d","Nevada",3,385,"(D)",24
128,"d","Texas",29,386,485,25
128,"d","New York",2,387,464,27
128,"d","California",37,388,425,23
128,"d","",,,,
128,"d","Pennsylvania",13,389,381,39
128,"d","Washington",7,390,341,123
128,"d","Georgia",5,391,322,18
128,"d","California",53,392,319,65
128,"d","California",29,393,298,22
128,"d","New York",16,394,255,6
128,"d","California",44,395,244,54
128,"d","Michigan",14,396,224,12
128,"d","Florida",13,397,214,44
128,"d","Wisconsin",4,397,214,37
128,"d","",,,,
128,"d","Illinois",5,399,206,8
128,"d","Colorado",1,400,205,14
128,"d","Virginia",11,401,204,11
128,"d","Massachusetts",7,402,194,20
128,"d","Michigan",9,403,189,19
128,"d","California",32,404,169,38
128,"d","California",43,405,164,36
128,"d","California",46,406,123,30
128,"d","California",38,407,119,26
128,"d","California",40,408,111,14
128,"d","",,,,
128,"d","California",28,409,102,40
128,"d","Florida",24,410,76,27
128,"d","New Jersey",9,411,"(D)",9
128,"d","Illinois",9,412,"(D)",6
128,"d","Pennsylvania",2,413,64,11
128,"d","Virginia",8,414,60,14
128,"d","California",13,415,29,17
128,"d","New York",6,416,17,5
128,"d","New York",4,417,14,8
128,"d","New York",11,418,"(D)",8
128,"d","",,,,
128,"d","California",12,419,"(D)",3
128,"d","Illinois",7,420,"(D)",2
128,"d","Pennsylvania",1,421,6,3
128,"d","New York",8,423,4,4
128,"d","California",34,"(D)","(D)",3
128,"d","Illinois",4,"(D)","(D)",1
128,"d","Nevada",1,"(D)","(D)",2
128,"d","New Jersey",10,"(D)","(D)",1
128,"d","New York",7,"(D)","(D)",2
128,"d","New York",9,"(D)","(D)",2
128,"d","New York",12,"(D)","(D)",2
128,"c",""
128,"f","1/  State totals only are presented for the 'At Large' states."
128,"f","2/  Position of data marked with a (D) does not indicate rank."
