61,"t","CD Ranking: "
61,"t","Table 9.  All Operators Reporting Race as American Indian or Alaska Native Only"
61,"t","Ranking of Congressional Districts:  2012 (continued)"
61,"t","[For meaning of abbreviations and symbols, see introductory text.]"
61,"h","","","",""
61,"h","","Congressional","","All Farm"
61,"h","State","district","Rank","operators 2/"
61,"h","","","",""
61,"d","Florida",16,253,8
61,"d","Indiana",5,254,8
61,"d","Massachusetts",1,255,8
61,"d","Texas",32,256,8
61,"d","Ohio",1,257,7
61,"d","Rhode Island",2,258,7
61,"d","Wisconsin",5,259,7
61,"d","Florida",12,260,6
61,"d","Maryland",8,261,6
61,"d","Minnesota",3,262,6
61,"d","",,,
61,"d","Ohio",10,263,6
61,"d","Ohio",16,264,6
61,"d","Pennsylvania",7,265,6
61,"d","Virginia",2,266,6
61,"d","Ohio",14,267,5
61,"d","Pennsylvania",4,268,5
61,"d","Pennsylvania",6,269,5
61,"d","Pennsylvania",11,270,5
61,"d","Pennsylvania",15,271,5
61,"d","Pennsylvania",16,272,5
61,"d","",,,
61,"d","Connecticut",1,273,4
61,"d","Connecticut",5,274,4
61,"d","Florida",7,275,4
61,"d","Florida",8,276,4
61,"d","Florida",15,277,4
61,"d","Florida",19,278,4
61,"d","Florida",21,279,4
61,"d","Indiana",1,280,4
61,"d","New Jersey",3,281,4
61,"d","New Jersey",5,282,4
61,"d","",,,
61,"d","New York",18,283,4
61,"d","Ohio",8,284,4
61,"d","California",25,285,3
61,"d","California",52,286,3
61,"d","Florida",9,287,3
61,"d","Florida",20,288,3
61,"d","Illinois",2,289,3
61,"d","Kentucky",3,290,3
61,"d","Louisiana",6,291,3
61,"d","Massachusetts",9,292,3
61,"d","",,,
61,"d","Michigan",8,293,3
61,"d","New Hampshire",2,294,3
61,"d","New Jersey",7,295,3
61,"d","New York",25,296,3
61,"d","Pennsylvania",17,297,3
61,"d","Arizona",7,298,2
61,"d","California",6,299,2
61,"d","California",40,300,2
61,"d","Colorado",6,301,2
61,"d","Florida",13,302,2
61,"d","",,,
61,"d","Florida",14,303,2
61,"d","Florida",22,304,2
61,"d","Florida",25,305,2
61,"d","Illinois",1,306,2
61,"d","Kansas",3,307,2
61,"d","Louisiana",2,308,2
61,"d","Massachusetts",2,309,2
61,"d","New Jersey",1,310,2
61,"d","New York",20,311,2
61,"d","North Carolina",9,312,2
61,"d","",,,
61,"d","Tennessee",9,313,2
61,"d","Arizona",9,314,1
61,"d","California",11,315,1
61,"c",""
61,"c","See footnote(s) at end of table.","--continued"
