187,"t","CD Ranking: "
187,"t","Table 29.  Cut Christmas Trees and Short Rotation Woody Crops"
187,"t","Ranking of Congressional Districts by Value of Sales:  2012 (continued)"
187,"t","[For meaning of abbreviations and symbols, see introductory text.]"
187,"h","","","","",""
187,"h","","Congressional","","Value",""
187,"h","State","district","Rank 2/","($1,000)","Farms"
187,"h","","","","",""
187,"d","Texas",8,"(D)","(D)",13
187,"d","Texas",14,"(D)","(D)",1
187,"d","Texas",21,"(D)","(D)",2
187,"d","Texas",23,"(D)","(D)",2
187,"d","Texas",25,"(D)","(D)",5
187,"d","Texas",31,"(D)","(D)",1
187,"d","Virginia",1,"(D)","(D)",24
187,"d","Virginia",2,"(D)","(D)",4
187,"d","Virginia",4,"(D)","(D)",14
187,"d","Washington",4,"(D)","(D)",13
187,"d","",,,,
187,"d","Washington",5,"(D)","(D)",33
187,"d","Washington",6,"(D)","(D)",76
187,"d","Washington",8,"(D)","(D)",50
187,"d","West Virginia",1,"(D)","(D)",57
187,"d","West Virginia",2,"(D)","(D)",81
187,"d","Wisconsin",5,"(D)","(D)",20
187,"d","Wisconsin",7,"(D)","(D)",260
187,"c",""
187,"f","1/  State totals only are presented for the 'At Large' states."
187,"f","2/  Position of data marked with a (D) does not indicate rank."
