174,"t","CD Ranking: "
174,"t","Table 27.  Fruits, Tree Nuts, and Berries"
174,"t","Ranking of Congressional Districts by Value of Sales:  2012 (continued)"
174,"t","[For meaning of abbreviations and symbols, see introductory text.]"
174,"h","","","","",""
174,"h","","Congressional","","Value",""
174,"h","State","district","Rank 2/","($1,000)","Farms"
174,"h","","","","",""
174,"d","Colorado",6,"(D)","(D)",2
174,"d","Colorado",7,"(D)","(D)",4
174,"d","Delaware 1/","At Large","(D)","(D)",58
174,"d","Florida",6,"(D)","(D)",160
174,"d","Florida",9,"(D)","(D)",115
174,"d","Florida",13,"(D)","(D)",8
174,"d","Florida",21,"(D)","(D)",22
174,"d","Idaho",2,"(D)","(D)",159
174,"d","Illinois",10,"(D)","(D)",12
174,"d","Illinois",12,"(D)","(D)",178
174,"d","",,,,
174,"d","Illinois",17,"(D)","(D)",129
174,"d","Louisiana",1,"(D)","(D)",133
174,"d","Louisiana",3,"(D)","(D)",95
174,"d","Louisiana",6,"(D)","(D)",132
174,"d","Nebraska",3,"(D)","(D)",149
174,"d","Nevada",3,"(D)","(D)",12
174,"d","Nevada",4,"(D)","(D)",50
174,"d","North Carolina",5,"(D)","(D)",304
174,"d","North Carolina",9,"(D)","(D)",26
174,"d","Tennessee",2,"(D)","(D)",69
174,"d","",,,,
174,"d","Tennessee",9,"(D)","(D)",9
174,"d","Texas",2,"(D)","(D)",2
174,"d","Texas",3,"(D)","(D)",40
174,"d","Texas",5,"(D)","(D)",180
174,"d","Texas",20,"(D)","(D)",2
174,"d","Texas",31,"(D)","(D)",153
174,"d","Texas",32,"(D)","(D)",2
174,"c",""
174,"f","1/  State totals only are presented for the 'At Large' states."
174,"f","2/  Position of data marked with a (D) does not indicate rank."
