233,"t","CD Ranking: "
233,"t","Table 36.  Horses, Ponies, Mules, Burros, and Donkeys"
233,"t","Ranking of Congressional Districts by Value of Sales:  2012 (continued)"
233,"t","[For meaning of abbreviations and symbols, see introductory text.]"
233,"h","","","","",""
233,"h","","Congressional","","Value",""
233,"h","State","district","Rank 2/","($1,000)","Farms"
233,"h","","","","",""
233,"d","Kansas",2,"(D)","(D)",915
233,"d","Louisiana",4,"(D)","(D)",597
233,"d","Louisiana",5,"(D)","(D)",579
233,"d","North Carolina",10,"(D)","(D)",255
233,"d","North Carolina",12,"(D)","(D)",27
233,"d","Ohio",3,"(D)","(D)",20
233,"d","Ohio",8,"(D)","(D)",251
233,"d","Ohio",10,"(D)","(D)",99
233,"d","Oklahoma",2,"(D)","(D)",2131
233,"d","Oklahoma",5,"(D)","(D)",353
233,"d","",,,,
233,"d","Pennsylvania",4,"(D)","(D)",137
233,"d","Pennsylvania",6,"(D)","(D)",130
233,"d","Pennsylvania",10,"(D)","(D)",408
233,"d","Pennsylvania",12,"(D)","(D)",89
233,"d","Texas",8,"(D)","(D)",689
233,"d","Texas",25,"(D)","(D)",985
233,"d","Texas",26,"(D)","(D)",454
233,"d","Texas",35,"(D)","(D)",51
233,"d","Virginia",2,"(D)","(D)",32
233,"d","Virginia",4,"(D)","(D)",147
233,"d","",,,,
233,"d","Virginia",7,"(D)","(D)",286
233,"d","Virginia",11,"(D)","(D)",4
233,"d","Wisconsin",1,"(D)","(D)",96
233,"d","Wisconsin",5,"(D)","(D)",86
233,"c",""
233,"f","1/  State totals only are presented for the 'At Large' states."
233,"f","2/  Position of data marked with a (D) does not indicate rank."
