171,"t","CD Ranking: "
171,"t","Table 27.  Fruits, Tree Nuts, and Berries"
171,"t","Ranking of Congressional Districts by Value of Sales:  2012 (continued)"
171,"t","[For meaning of abbreviations and symbols, see introductory text.]"
171,"h","","","","",""
171,"h","","Congressional","","Value",""
171,"h","State","district","Rank 2/","($1,000)","Farms"
171,"h","","","","",""
171,"d","California",35,196,3269,25
171,"d","North Carolina",2,197,"(D)",152
171,"d","Minnesota",2,198,3157,120
171,"d","Illinois",13,199,3047,152
171,"d","Massachusetts",8,200,2946,39
171,"d","New Jersey",5,201,2937,115
171,"d","Rhode Island",2,202,2902,94
171,"d","Washington",6,203,2874,296
171,"d","Texas",14,204,2862,87
171,"d","South Carolina",2,205,2849,176
171,"d","",,,,
171,"d","Texas",12,206,2815,137
171,"d","Virginia",7,207,2811,103
171,"d","Pennsylvania",6,209,2775,109
171,"d","Tennessee",4,210,2682,75
171,"d","Missouri",3,211,2658,190
171,"d","Ohio",12,212,2593,105
171,"d","Alabama",3,213,2539,165
171,"d","Minnesota",7,214,2495,251
171,"d","Wisconsin",2,215,2487,141
171,"d","Illinois",15,216,2487,181
171,"d","",,,,
171,"d","Texas",6,217,2429,94
171,"d","Indiana",9,219,2362,74
171,"d","Illinois",18,221,2342,128
171,"d","Oklahoma",5,223,2286,139
171,"d","North Carolina",8,224,2268,168
171,"d","Minnesota",8,226,2263,248
171,"d","Arkansas",1,227,2243,129
171,"d","New York",20,229,2117,70
171,"d","Florida",7,231,2069,57
171,"d","Michigan",10,232,2030,85
171,"d","",,,,
171,"d","Georgia",3,233,2019,121
171,"d","Missouri",6,234,2010,213
171,"d","Pennsylvania",17,235,1968,94
171,"d","Washington",10,236,1925,137
171,"d","Kentucky",1,237,"(D)",301
171,"d","Massachusetts",6,238,1908,47
171,"d","Hawaii",1,239,1888,67
171,"d","Ohio",16,240,1882,118
171,"d","Alabama",7,241,1845,64
171,"d","Kentucky",2,242,1834,247
171,"d","",,,,
171,"d","Pennsylvania",8,243,1779,63
171,"d","Kentucky",4,244,1712,205
171,"d","Arkansas",3,245,"(D)",96
171,"d","Wisconsin",1,246,1655,40
171,"d","Massachusetts",5,247,1645,41
171,"d","Indiana",2,248,1644,76
171,"d","Indiana",6,249,1631,121
171,"d","North Carolina",12,250,1628,25
171,"d","Texas",35,251,1623,25
171,"d","Michigan",4,252,1602,162
171,"d","",,,,
171,"d","Nebraska",1,253,"(D)",139
171,"d","California",30,254,1599,14
171,"d","Pennsylvania",12,255,1569,94
171,"d","Indiana",1,256,1536,15
171,"d","West Virginia",3,257,1526,148
171,"d","Tennessee",1,258,1524,76
171,"d","Pennsylvania",18,259,1523,72
171,"d","Maryland",7,260,1520,31
171,"d","Utah",2,261,1474,143
171,"d","Illinois",14,262,1465,73
171,"d","",,,,
171,"d","Missouri",7,263,1448,132
171,"d","Kentucky",6,264,1391,209
171,"d","Virginia",1,265,1376,103
171,"c",""
171,"c","See footnote(s) at end of table.","--continued"
