236,"t","CD Ranking: "
236,"t","Table 37.  Aquaculture"
236,"t","Ranking of Congressional Districts by Value of Sales:  2012 (continued)"
236,"t","[For meaning of abbreviations and symbols, see introductory text.]"
236,"h","","","","",""
236,"h","","Congressional","","Value",""
236,"h","State","district","Rank 2/","($1,000)","Farms"
236,"h","","","","",""
236,"d","Rhode Island",1,205,451,7
236,"d","Florida",25,208,433,11
236,"d","New York",21,209,425,6
236,"d","Louisiana",2,211,398,9
236,"d","Ohio",5,217,324,10
236,"d","Georgia",14,220,301,7
236,"d","Ohio",7,221,289,35
236,"d","Indiana",3,223,277,5
236,"d","Pennsylvania",15,226,245,13
236,"d","North Carolina",6,229,213,13
236,"d","",,,,
236,"d","Texas",12,230,211,10
236,"d","North Carolina",4,231,205,12
236,"d","Oklahoma",4,233,194,3
236,"d","Texas",5,234,185,13
236,"d","Kansas",2,235,180,5
236,"d","Tennessee",7,236,167,9
236,"d","New Jersey",4,238,152,7
236,"d","Ohio",12,239,144,4
236,"d","Pennsylvania",16,240,139,10
236,"d","Pennsylvania",12,255,79,6
236,"d","",,,,
236,"d","Ohio",6,256,73,10
236,"d","Ohio",1,257,71,6
236,"d","Ohio",16,261,46,3
236,"d","South Carolina",5,265,41,8
236,"d","Pennsylvania",18,266,39,4
236,"d","North Carolina",10,270,33,8
236,"d","Georgia",8,271,32,5
236,"d","Texas",23,274,26,7
236,"d","Florida",7,277,20,3
236,"d","Alabama",6,278,20,7
236,"d","",,,,
236,"d","Kentucky",4,283,15,10
236,"d","Pennsylvania",8,289,11,3
236,"d","Indiana",4,290,"(D)",3
236,"d","Massachusetts",3,291,"(D)",1
236,"d","Alabama",5,292,"(D)",14
236,"d","Florida",4,293,"(D)",8
236,"d","Texas",26,294,"(D)",4
236,"d","Minnesota",3,295,6,3
236,"d","Ohio",14,300,5,5
236,"d","Ohio",15,303,3,4
236,"d","",,,,
236,"d","Tennessee",9,306,3,3
236,"d","Texas",22,310,2,3
236,"d","Texas",6,314,2,3
236,"d","Michigan",12,317,1,3
236,"d","Wisconsin",4,318,"(D)",1
236,"d","Indiana",1,319,"(D)",1
236,"d","Indiana",5,320,"(D)",1
236,"d","California",41,321,"(Z)",4
236,"d","Texas",25,322,"(D)",4
236,"d","Texas",31,323,"(Z)",6
236,"d","",,,,
236,"d","Texas",21,324,"(Z)",7
236,"d","New York",6,325,"(D)",2
236,"d","Oklahoma",1,326,"(Z)",3
236,"d","Massachusetts",8,327,"(D)",1
236,"d","New Jersey",11,328,"(D)",2
236,"d","California",26,329,"(D)",1
236,"d","New Jersey",12,330,"(D)",1
236,"d","New Jersey",1,331,"(D)",1
236,"d","Virginia",10,332,"(D)",2
236,"d","Arizona",9,333,"(D)",1
236,"d","",,,,
236,"d","North Carolina",12,334,"(D)",2
236,"d","Michigan",9,335,"(D)",1
236,"d","California",11,336,"(Z)",3
236,"c",""
236,"c","See footnote(s) at end of table.","--continued"
