347,"t","CD Ranking: "
347,"t","Table 61.  Forage - Land Used for All Hay and All Haylage, Grass Silage, and Greenchop"
347,"t","Ranking of Congressional Districts by Acres Harvested:  2012"
347,"t","[For meaning of abbreviations and symbols, see introductory text.]"
347,"h","","","","",""
347,"h","","Congressional","","",""
347,"h","State","district","Rank 2/","Acres","Farms"
347,"h","","","","",""
347,"d","South Dakota 1/","At Large",1,2615189,14695
347,"d","Montana 1/","At Large",2,2267198,11728
347,"d","Nebraska",3,3,2249428,14879
347,"d","North Dakota 1/","At Large",4,2172738,10141
347,"d","Kansas",1,5,1200795,10523
347,"d","Oklahoma",2,6,1133346,14845
347,"d","Wyoming 1/","At Large",7,1053646,5158
347,"d","Idaho",2,8,999002,6761
347,"d","Oklahoma",3,9,977030,10472
347,"d","Missouri",4,10,971607,13243
347,"d","",,,,
347,"d","Missouri",6,11,882506,12327
347,"d","Kansas",2,12,820349,10579
347,"d","Oregon",2,13,787886,5598
347,"d","Texas",4,14,761193,11934
347,"d","Colorado",3,15,692190,7168
347,"d","Wisconsin",7,16,679159,9761
347,"d","Wisconsin",3,17,624172,10629
347,"d","Minnesota",7,18,613457,9982
347,"d","Missouri",8,19,578618,9264
347,"d","Arkansas",4,20,562929,8269
347,"d","",,,,
347,"d","Kentucky",2,21,527787,11489
347,"d","Texas",13,22,525321,5275
347,"d","Kentucky",1,23,497949,11047
347,"d","Colorado",4,24,477849,3714
347,"d","Missouri",7,25,467424,7080
347,"d","Minnesota",8,26,465358,6650
347,"d","New York",21,27,462119,3716
347,"d","Kansas",4,28,421997,4154
347,"d","Nevada",2,29,417431,1290
347,"d","New York",23,30,414697,5004
347,"d","",,,,
347,"d","Virginia",5,31,407834,6795
347,"d","Oklahoma",4,32,406287,4751
347,"d","Kentucky",6,33,403725,6903
347,"d","Virginia",9,34,389090,9134
347,"d","Texas",11,35,380724,5350
347,"d","Texas",17,36,377926,6826
347,"d","Idaho",1,37,377630,5169
347,"d","Wisconsin",8,38,372549,4695
347,"d","Pennsylvania",10,39,370393,5945
347,"d","Tennessee",6,40,370255,8115
347,"d","",,,,
347,"d","Tennessee",7,41,359763,7062
347,"d","Missouri",3,42,358012,6617
347,"d","Ohio",6,43,346811,7861
347,"d","Kentucky",4,44,342064,7352
347,"d","Texas",5,45,340298,6110
347,"d","Vermont 1/","At Large",46,337694,3364
347,"d","Utah",1,47,327220,4139
347,"d","Iowa",2,48,319318,7468
347,"d","Tennessee",4,49,318031,6341
347,"d","Utah",2,50,312270,2620
347,"d","",,,,
347,"d","Iowa",1,51,311779,7801
347,"d","Washington",4,52,305577,2447
347,"d","Wisconsin",2,53,304242,4872
347,"d","Michigan",1,54,297945,3474
347,"d","Texas",10,55,288804,6889
347,"d","California",1,56,288198,1527
347,"d","Arkansas",3,57,285406,5127
347,"d","Wisconsin",6,58,283901,4198
347,"d","Texas",25,59,280565,4510
347,"d","Pennsylvania",9,60,279339,4701
347,"d","",,,,
347,"d","New York",19,61,275725,2924
347,"d","California",21,62,271408,896
347,"d","New York",22,63,270039,2913
347,"c",""
347,"c","See footnote(s) at end of table.","--continued"
