221,"t","CD Ranking: "
221,"t","Table 35.  Sheep, Goats, Wool, Mohair, and Milk"
221,"t","Ranking of Congressional Districts by Value of Sales:  2012 (continued)"
221,"t","[For meaning of abbreviations and symbols, see introductory text.]"
221,"h","","","","",""
221,"h","","Congressional","","Value",""
221,"h","State","district","Rank 2/","($1,000)","Farms"
221,"h","","","","",""
221,"d","New Mexico",3,73,"(D)",1429
221,"d","Pennsylvania",10,74,2360,641
221,"d","New York",27,75,2240,285
221,"d","Pennsylvania",9,76,2236,546
221,"d","California",24,78,2112,156
221,"d","Illinois",15,79,2070,591
221,"d","West Virginia",2,80,"(D)",605
221,"d","Illinois",16,81,2053,306
221,"d","Iowa",3,82,2036,387
221,"d","Tennessee",7,83,2029,737
221,"d","",,,,
221,"d","Kentucky",1,84,2028,711
221,"d","Washington",5,85,2002,365
221,"d","Texas",17,86,1962,881
221,"d","Alabama",4,87,1961,622
221,"d","Michigan",6,88,"(D)",328
221,"d","Ohio",4,89,1934,500
221,"d","Indiana",2,90,1910,388
221,"d","Michigan",4,91,"(D)",497
221,"d","Ohio",5,92,1883,387
221,"d","Maine",2,93,1859,421
221,"d","",,,,
221,"d","Tennessee",6,95,1834,865
221,"d","Tennessee",4,96,1805,698
221,"d","Pennsylvania",18,97,1780,292
221,"d","Maine",1,98,1779,270
221,"d","Virginia",5,101,1679,623
221,"d","Minnesota",8,102,1659,417
221,"d","New York",21,103,1658,330
221,"d","Pennsylvania",11,104,1639,298
221,"d","Colorado",2,105,1617,212
221,"d","Kansas",4,107,1580,366
221,"d","",,,,
221,"d","Hawaii",2,108,1566,282
221,"d","California",41,109,1563,15
221,"d","Illinois",18,111,1543,385
221,"d","Missouri",7,113,1489,471
221,"d","New York",24,115,1437,151
221,"d","Wisconsin",1,116,1432,179
221,"d","Minnesota",6,117,"(D)",224
221,"d","Pennsylvania",3,118,1367,380
221,"d","Texas",1,119,1355,477
221,"d","Colorado",5,120,"(D)",136
221,"d","",,,,
221,"d","Michigan",1,121,1327,276
221,"d","Arkansas",3,122,1306,480
221,"d","Pennsylvania",5,123,1302,368
221,"d","Washington",3,124,1292,324
221,"d","Pennsylvania",16,125,1251,364
221,"d","California",9,126,1235,109
221,"d","Tennessee",1,128,1205,445
221,"d","Texas",28,129,1185,506
221,"d","New Jersey",7,130,1173,354
221,"d","Ohio",15,131,1173,413
221,"d","",,,,
221,"d","West Virginia",3,133,1161,357
221,"d","Kentucky",4,134,1160,407
221,"d","Florida",3,137,1137,445
221,"d","Alabama",5,138,1124,432
221,"d","Texas",15,141,1061,446
221,"d","Georgia",8,142,1057,378
221,"d","Missouri",3,144,1048,344
221,"d","Texas",8,145,1046,339
221,"d","Virginia",10,146,"(D)",212
221,"d","Arkansas",4,147,1029,494
221,"d","",,,,
221,"d","California",5,148,1025,178
221,"d","Indiana",8,150,992,429
221,"d","Pennsylvania",4,151,967,268
221,"c",""
221,"c","See footnote(s) at end of table.","--continued"
