113,"t","CD Ranking: "
113,"t","Table 17.  Government Payments Received – Value"
113,"t","Ranking of Congressional Districts by Dollar Value:  2012 (continued)"
113,"t","[For meaning of abbreviations and symbols, see introductory text.]"
113,"h","","","","",""
113,"h","","Congressional","","Value 3/",""
113,"h","State","district","Rank 2/","($1,000)","Farms"
113,"h","","","","",""
113,"d","Florida",4,316,242,35
113,"d","California",6,317,240,11
113,"d","Connecticut",3,318,238,44
113,"d","Texas",7,319,237,26
113,"d","New Jersey",1,320,226,26
113,"d","California",11,321,219,21
113,"d","Illinois",3,322,212,26
113,"d","Indiana",7,323,201,30
113,"d","California",25,324,186,32
113,"d","New York",3,325,185,3
113,"d","",,,,
113,"d","Kentucky",3,326,184,40
113,"d","Florida",5,327,183,32
113,"d","California",41,328,181,20
113,"d","Massachusetts",6,329,174,19
113,"d","Washington",10,330,166,20
113,"d","Texas",30,331,135,29
113,"d","Texas",2,332,135,15
113,"d","California",26,333,134,37
113,"d","Georgia",13,334,128,37
113,"d","Illinois",10,335,126,15
113,"d","",,,,
113,"d","Ohio",3,336,120,27
113,"d","Massachusetts",8,337,120,17
113,"d","Maryland",3,338,118,16
113,"d","California",14,339,116,9
113,"d","Texas",32,340,108,18
113,"d","Hawaii",1,341,101,18
113,"d","Texas",9,342,98,15
113,"d","New York",26,343,"(D)",8
113,"d","Massachusetts",5,344,"(D)",23
113,"d","Connecticut",4,345,78,12
113,"d","",,,,
113,"d","Arizona",9,346,78,6
113,"d","California",49,347,71,15
113,"d","California",18,348,66,5
113,"d","Missouri",1,349,62,18
113,"d","Texas",24,350,61,7
113,"d","Florida",23,353,52,3
113,"d","California",28,354,47,3
113,"d","Florida",22,355,46,9
113,"d","California",15,356,44,15
113,"d","Florida",7,357,43,9
113,"d","",,,,
113,"d","Washington",7,358,38,7
113,"d","Maryland",4,359,38,13
113,"d","Georgia",7,360,37,14
113,"d","Ohio",11,361,37,5
113,"d","Texas",20,362,35,15
113,"d","Florida",19,363,31,8
113,"d","Washington",9,364,29,6
113,"d","Georgia",6,365,28,8
113,"d","California",46,366,24,3
113,"d","Michigan",11,368,21,11
113,"d","",,,,
113,"d","Georgia",4,369,20,20
113,"d","Texas",18,370,20,4
113,"d","Pennsylvania",13,371,"(D)",2
113,"d","Virginia",8,372,"(D)",3
113,"d","Georgia",5,373,12,6
113,"d","California",31,374,10,3
113,"d","California",45,375,10,6
113,"d","Minnesota",5,378,9,4
113,"d","California",39,379,"(D)",2
113,"d","California",30,380,8,3
113,"d","",,,,
113,"d","Florida",13,381,"(D)",2
113,"d","California",27,382,7,6
113,"d","California",19,383,6,8
113,"c",""
113,"c","See footnote(s) at end of table.","--continued"
