259,"t","CD Ranking: "
259,"t","Table 40.  Milk Cows"
259,"t","Ranking of Congressional Districts by Inventory:  2012 (continued)"
259,"t","[For meaning of abbreviations and symbols, see introductory text.]"
259,"h","","","","",""
259,"h","","Congressional","","",""
259,"h","State","district","Rank 2/","Number","Farms"
259,"h","","","","",""
259,"d","Illinois",3,"(D)","(D)",1
259,"d","Illinois",10,"(D)","(D)",1
259,"d","Louisiana",1,"(D)","(D)",8
259,"d","Maryland",3,"(D)","(D)",2
259,"d","Maryland",4,"(D)","(D)",1
259,"d","Massachusetts",6,"(D)","(D)",11
259,"d","Michigan",11,"(D)","(D)",1
259,"d","Michigan",12,"(D)","(D)",5
259,"d","Missouri",2,"(D)","(D)",2
259,"d","Nevada",2,"(D)","(D)",49
259,"d","",,,,
259,"d","Nevada",4,"(D)","(D)",7
259,"d","New Jersey",11,"(D)","(D)",2
259,"d","New York",17,"(D)","(D)",2
259,"d","North Carolina",3,"(D)","(D)",13
259,"d","Ohio",1,"(D)","(D)",17
259,"d","South Carolina",1,"(D)","(D)",3
259,"d","Tennessee",9,"(D)","(D)",1
259,"d","Texas",2,"(D)","(D)",1
259,"d","Texas",6,"(D)","(D)",10
259,"d","Texas",16,"(D)","(D)",1
259,"d","",,,,
259,"d","Texas",24,"(D)","(D)",1
259,"d","Virginia",10,"(D)","(D)",33
259,"d","Virginia",11,"(D)","(D)",1
259,"d","Washington",5,"(D)","(D)",90
259,"d","Washington",6,"(D)","(D)",56
259,"d","West Virginia",1,"(D)","(D)",150
259,"c",""
259,"f","1/  State totals only are presented for the 'At Large' states."
259,"f","2/  Position of data marked with a (D) does not indicate rank."
