232,"t","CD Ranking: "
232,"t","Table 36.  Horses, Ponies, Mules, Burros, and Donkeys"
232,"t","Ranking of Congressional Districts by Value of Sales:  2012 (continued)"
232,"t","[For meaning of abbreviations and symbols, see introductory text.]"
232,"h","","","","",""
232,"h","","Congressional","","Value",""
232,"h","State","district","Rank 2/","($1,000)","Farms"
232,"h","","","","",""
232,"d","Texas",16,358,92,21
232,"d","Washington",7,359,91,14
232,"d","Texas",2,360,86,19
232,"d","Florida",19,361,86,22
232,"d","California",29,362,"(D)",5
232,"d","Texas",24,363,77,8
232,"d","Ohio",11,364,76,11
232,"d","Colorado",1,365,"(D)",4
232,"d","Michigan",9,366,"(D)",5
232,"d","New York",16,367,"(D)",3
232,"d","",,,,
232,"d","Illinois",1,368,66,12
232,"d","Alaska 1/","At Large",369,58,29
232,"d","New Jersey",6,370,54,8
232,"d","California",15,371,54,11
232,"d","Missouri",2,372,52,10
232,"d","Texas",33,373,43,11
232,"d","California",27,374,43,8
232,"d","Maryland",4,375,37,6
232,"d","Florida",27,376,37,5
232,"d","Washington",9,377,35,10
232,"d","",,,,
232,"d","Florida",25,378,29,16
232,"d","Texas",20,379,29,13
232,"d","Georgia",4,380,"(D)",8
232,"d","Texas",29,381,27,10
232,"d","New York",2,382,"(D)",4
232,"d","Pennsylvania",2,383,"(D)",1
232,"d","Virginia",8,384,18,4
232,"d","Florida",24,387,16,3
232,"d","Massachusetts",5,388,15,6
232,"d","California",39,390,12,3
232,"d","",,,,
232,"d","California",17,391,11,3
232,"d","California",53,392,10,4
232,"d","Michigan",13,393,"(D)",2
232,"d","New York",10,394,"(D)",1
232,"d","California",35,395,"(D)",2
232,"d","New York",26,396,"(D)",4
232,"d","Hawaii",1,397,"(D)",2
232,"d","Georgia",5,398,"(D)",2
232,"d","California",44,399,"(D)",1
232,"d","Minnesota",5,400,"(D)",1
232,"d","",,,,
232,"d","California",47,401,"(D)",1
232,"d","New York",12,402,"(D)",1
232,"d","Alabama",2,"(D)","(D)",277
232,"d","Alabama",5,"(D)","(D)",340
232,"d","California",6,"(D)","(D)",15
232,"d","California",19,"(D)","(D)",35
232,"d","California",40,"(D)","(D)",2
232,"d","Colorado",6,"(D)","(D)",40
232,"d","Colorado",7,"(D)","(D)",29
232,"d","Florida",1,"(D)","(D)",172
232,"d","",,,,
232,"d","Florida",14,"(D)","(D)",9
232,"d","Florida",16,"(D)","(D)",51
232,"d","Florida",17,"(D)","(D)",277
232,"d","Florida",22,"(D)","(D)",13
232,"d","Florida",23,"(D)","(D)",47
232,"d","Georgia",6,"(D)","(D)",13
232,"d","Hawaii",2,"(D)","(D)",105
232,"d","Idaho",1,"(D)","(D)",794
232,"d","Illinois",2,"(D)","(D)",34
232,"d","Illinois",6,"(D)","(D)",29
232,"d","",,,,
232,"d","Illinois",11,"(D)","(D)",10
232,"d","Illinois",12,"(D)","(D)",214
232,"d","Kansas",1,"(D)","(D)",969
232,"c",""
232,"c","See footnote(s) at end of table.","--continued"
