241,"t","CD Ranking: "
241,"t","Table 38.  Other Animals and Other Animal Products"
241,"t","Ranking of Congressional Districts by Value of Sales:  2012 (continued)"
241,"t","[For meaning of abbreviations and symbols, see introductory text.]"
241,"h","","","","",""
241,"h","","Congressional","","Value",""
241,"h","State","district","Rank 2/","($1,000)","Farms"
241,"h","","","","",""
241,"d","Texas",25,71,3602,289
241,"d","Texas",26,72,3532,140
241,"d","Texas",36,74,3317,182
241,"d","California",16,75,3255,78
241,"d","Iowa",1,76,3235,269
241,"d","Texas",8,78,3169,159
241,"d","Pennsylvania",3,79,3101,165
241,"d","Oklahoma",4,80,3069,210
241,"d","Colorado",2,84,2845,195
241,"d","Pennsylvania",10,85,2831,315
241,"d","",,,,
241,"d","Mississippi",3,86,2765,135
241,"d","Ohio",6,88,2666,313
241,"d","Pennsylvania",5,89,2631,243
241,"d","Missouri",4,91,2611,357
241,"d","Michigan",4,92,2609,267
241,"d","New York",27,93,2570,194
241,"d","Arkansas",1,94,2520,137
241,"d","Texas",5,95,2506,235
241,"d","Missouri",8,96,2484,247
241,"d","Texas",4,97,2482,395
241,"d","",,,,
241,"d","Florida",20,98,2462,29
241,"d","Louisiana",3,99,2451,130
241,"d","Vermont 1/","At Large",100,2433,382
241,"d","Washington",3,101,2417,175
241,"d","New Mexico",3,102,2300,187
241,"d","Texas",12,103,2297,166
241,"d","North Carolina",4,104,2289,41
241,"d","Kentucky",4,105,2266,285
241,"d","Florida",2,106,2240,115
241,"d","California",21,107,2219,54
241,"d","",,,,
241,"d","New Hampshire",2,108,2195,168
241,"d","Texas",14,109,2186,94
241,"d","Michigan",5,111,2161,68
241,"d","Florida",26,112,2080,38
241,"d","New York",21,113,2037,233
241,"d","Pennsylvania",11,114,2034,138
241,"d","Washington",8,115,2032,137
241,"d","Oklahoma",2,116,2028,451
241,"d","Kentucky",1,117,1988,345
241,"d","Florida",5,118,1988,52
241,"d","",,,,
241,"d","New York",24,119,1976,103
241,"d","Kansas",2,120,1958,309
241,"d","California",22,121,1955,33
241,"d","Texas",17,122,1952,232
241,"d","Michigan",2,123,1911,114
241,"d","Pennsylvania",6,124,1860,63
241,"d","Texas",19,126,1856,148
241,"d","Washington",5,128,1843,202
241,"d","New York",22,130,1782,198
241,"d","North Carolina",5,132,1746,219
241,"d","",,,,
241,"d","Florida",8,133,1723,66
241,"d","Mississippi",1,134,1647,113
241,"d","Iowa",3,136,1604,148
241,"d","Arizona",1,137,1592,230
241,"d","Ohio",14,138,1584,192
241,"d","Texas",15,139,1555,136
241,"d","Illinois",15,140,1547,281
241,"d","Florida",10,142,1540,50
241,"d","Connecticut",2,143,1539,204
241,"d","Utah",2,144,1536,147
241,"d","",,,,
241,"d","California",50,146,1523,64
241,"d","Massachusetts",3,147,1497,89
241,"d","California",8,148,1457,57
241,"c",""
241,"c","See footnote(s) at end of table.","--continued"
