328,"t","CD Ranking: "
328,"t","Table 52.  Soybeans for Beans"
328,"t","Ranking of Congressional Districts by Acres Harvested:  2012 (continued)"
328,"t","[For meaning of abbreviations and symbols, see introductory text.]"
328,"h","","","","",""
328,"h","","Congressional","","",""
328,"h","State","district","Rank 2/","Acres","Farms"
328,"h","","","","",""
328,"d","Pennsylvania",14,259,"(D)",2
328,"d","Washington",5,260,"(D)",1
328,"d","Connecticut",2,261,"(D)",3
328,"d","Hawaii",2,262,"(D)",2
328,"d","Florida",12,263,42,3
328,"d","New York",17,264,"(D)",1
328,"d","Texas",28,265,"(D)",2
328,"d","Texas",32,266,27,3
328,"d","California",3,267,"(D)",1
328,"d","New Mexico",3,268,"(D)",1
328,"d","",,,,
328,"d","New Hampshire",2,269,18,3
328,"d","Florida",15,270,"(D)",1
328,"d","Massachusetts",4,271,"(D)",1
328,"d","Rhode Island",2,272,"(D)",1
328,"d","Florida",4,273,"(D)",2
328,"d","Florida",11,274,"(D)",2
328,"d","Maine",1,275,"(D)",1
328,"d","Wyoming 1/","At Large",276,"(D)",1
328,"d","Connecticut",1,"(D)","(D)",1
328,"d","Florida",6,"(D)","(D)",2
328,"d","",,,,
328,"d","Illinois",8,"(D)","(D)",1
328,"d","Michigan",9,"(D)","(D)",2
328,"d","Texas",9,"(D)","(D)",1
328,"d","Texas",30,"(D)","(D)",1
328,"c",""
328,"f","1/  State totals only are presented for the 'At Large' states."
328,"f","2/  Position of data marked with a (D) does not indicate rank."
